#v110,,,,新增,新增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,使用类型ID,掉落货币数值,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,背包名称,角色,颜色,装备类别,装备类别2,最小物防,最大物防,最小魔防,最大魔防,最小物理攻击,最大物理攻击,最小魔法攻击,最大魔法攻击,最小道术攻击,最大道术攻击,幸运,准确,闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,暴击率,暴击力,掉落守护,等级限制,出售价格,转生等级限制,品质,职业,性别,帮会捐献值,摧毁提示,装备内功,回收金币,回收经验,回收朱雀,回收元宝,是否可使用,能否摧毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径,绑定类型,一键使用,礼包id,特殊属性表id,外观资源,贵重物品,物防附加值,魔防附加值,物理攻击附加值,魔法攻击附加值,道术攻击附加值,准确附加值,闪避附加值,HP上限附加最大值,MP上限附加最大值,暴击几率附加最大值,暴击力附加最大值,韧性附加最大值,附加值最小个数,附加值最大个数,物品爆率权重,装备套装ID,套装属性描述,触发BUFF ID,装备种类
#type_id,sub_type,icon_id,name,name,0,color,equip_type,equip_type2,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔法攻击）,mc2,sc（道术攻击）,sc2,luck,accuracy,dodge,max_hp,max_mp,max_hp_pres,max_mp_pres,baoji_prob,baoji_pres,drop_luck,needlevel,price,need_zslevel,equip_level,job,gender,equip_contribute,destory_show,add_power,recycle_money,recycle_exp,recycle_xuefu,,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source,bind_type,,,,,,,,,,,,,,,,,,,,,,,,
20000060,6,20000060,轩辕宝石6级,轩辕宝石,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,379,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,增加暴击率：<a color='30ff00'>0.89% </a><br>暴击伤害：<a color='30ff00'>379  </a><br>可在<a color='30ff00'>【锻造-宝石】</a>界面镶嵌，<a color='30ff00'>提高人物属性</a>,【星河寻宝、宝石升级】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000061,6,20000061,轩辕宝石7级,轩辕宝石,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,569,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,增加暴击率：<a color='30ff00'>1.38% </a><br>暴击伤害：<a color='30ff00'>569  </a><br>可在<a color='30ff00'>【锻造-宝石】</a>界面镶嵌，<a color='30ff00'>提高人物属性</a>,【星河寻宝、宝石升级】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000062,6,20000062,轩辕宝石8级,轩辕宝石,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,854,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,增加暴击率：<a color='30ff00'>2.14% </a><br>暴击伤害：<a color='30ff00'>854  </a><br>可在<a color='30ff00'>【锻造-宝石】</a>界面镶嵌，<a color='30ff00'>提高人物属性</a>,【星河寻宝、宝石升级】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000063,6,20000063,轩辕宝石9级,轩辕宝石,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,1281,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,增加暴击率：<a color='30ff00'>3.33% </a><br>暴击伤害：<a color='30ff00'>1281  </a><br>可在<a color='30ff00'>【锻造-宝石】</a>界面镶嵌，<a color='30ff00'>提高人物属性</a>,【星河寻宝、宝石升级】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000064,6,20000064,轩辕宝石10级,轩辕宝石,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1922,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,增加暴击率：<a color='30ff00'>5.16% </a><br>暴击伤害：<a color='30ff00'>1922</a><br>可在<a color='30ff00'>【锻造-宝石】</a>界面镶嵌，<a color='30ff00'>提高人物属性</a>,【星河寻宝、宝石升级】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000065,3,20000065,圣装宝钻,圣装宝钻,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,用于合成创世装备的材料,【商城购买、寻宝、贵族礼包、境界殿堂】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000066,2,20000066,赎罪药水,赎罪药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6,0,使用后减少<a color='30ff00'>100点</a>PK值,【商城购买、贵族礼包】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000067,2,20000067,寻宝钥匙,寻宝钥匙,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,可在<a color='30ff00'>【寻宝】</a>界面中寻宝获得<a color='30ff00'>【海量装备、海量经验、海量金币】</a>,【商城购买、活动奖励、任务奖励】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000068,2,20000068,金砖（大）,金砖（大）,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,3,0,使用后可获得<a color='30ff00'>100万</a>金币<br>  每天可使用<a color='30ff00'>20次</a>金砖类道具 提升贵族等级可增加每日使用次数,【商城购买、活动奖励、贵族礼包】,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000069,2,20000069,金砖（中）,金砖（中）,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,4,0,使用后可获得<a color='30ff00'>50万</a>金币<br>  每天可使用<a color='30ff00'>20次</a>金砖类道具 提升贵族等级可增加每日使用次数,【商城购买、活动奖励、贵族礼包】,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000070,2,20000070,金砖（小）,金砖（小）,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,5,0,使用后可获得<a color='30ff00'>10万</a>金币<br>  每天可使用<a color='30ff00'>20次</a>金砖类道具 提升贵族等级可增加每日使用次数,【商城购买、活动奖励、贵族礼包】,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000071,3,20000071,星光石,星光石,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,用于装备强化,【商城购买、星河寻宝】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000072,3,20000072,星耀石,星耀石,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,用于装备强化,【商城购买、星河寻宝】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000073,2,20000073,祝福油,祝福油,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7,0,使用后改变武器的幸运值，幸运值为<a color='30ff00'>9</a>时，每次攻击都输出最大攻击,【活动奖励、商城购买、BOSS掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000074,2,20000074,人参果,人参果,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,人物死亡后使用人参果可恢复<a color='30ff00'>100%生命值</a>,【商城购买、活动奖励、贵族礼包】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000075,2,20000075,暗影卷轴,暗影卷轴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,进入<a color='30ff00'>暗影迷宫</a>需要的凭证 可与临冬城内的<a color='30ff00'>【暗影迷宫】</a><br>NPC对话进入暗影迷宫,【商城购买、活动奖励】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000076,2,20000076,副本卷轴,副本卷轴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,进入<a color='30ff00'>材料副本</a>需要消耗的凭证,【副本掉落、活动奖励、商城购买】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000077,2,20000077,境界卷轴,境界卷轴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,进入<a color='30ff00'>境界殿堂</a>需要消耗的凭证,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000078,2,20000078,幻境卷轴,幻境卷轴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,进入<a color='30ff00'>太虚幻境</a>需要消耗的凭证,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000079,2,20000079,重生神殿卷轴,重生神殿卷,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,进入<a color='30ff00'>重生神殿</a>需要消耗的凭证,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000080,3,20000080,羽毛,羽毛,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,神翼进阶所需材料 可在<a color='30ff00'>【神翼】</a>界面消耗羽毛<a color='30ff00'>提升翅膀等级</a>,【副本掉落、商城购买、活动奖励】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000081,2,20000081,双倍宝典（4小时）,双倍宝典,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,126,0,使用后打怪可获得<a color='30ff00'>双倍经验</a>持续时间<a color='30ff00'>4小时</a>，持续时间不叠加；效果可与活动双倍经验、贵族多倍经验叠加；主角和侠客都享有加成,【商城购买、活动奖励】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000082,2,20000082,双倍宝典（8小时）,双倍宝典,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,127,0,使用后打怪可获得<a color='30ff00'>双倍经验</a>持续时间<a color='30ff00'>8小时</a>，持续时间不叠加；效果可与活动双倍经验、贵族多倍经验叠加；主角和侠客都享有加成,【商城购买、活动奖励】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000083,2,20000083,门派召集令,门派召集令,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,149,0,使用后可以召唤门派成员,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000084,2,20000084,队伍召集令,队伍召集令,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,150,0,使用后可以召唤队伍成员,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000085,2,20000085,改名卡,改名卡,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,修改自己名字的道具使用后可输入新名字，每天可使用一次,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000086,2,20000086,门派改名卡,门派改名卡,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,可用于门派帮主更改当前门派名称,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000087,3,20000087,神兵碎片,神兵碎片,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,可在<a color='30ff00'>【合成-神兵合成】</a>界面合成神兵配件,【商城购买、副本掉落】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000088,3,20000088,神盾碎片,神盾碎片,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,可在<a color='30ff00'>【合成-神盾合成】</a>界面合成神盾,【商城购买、副本掉落】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000089,2,20000089,分身转职卡,分身转职卡,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,改变侠客的职业，使用前需卸下穿戴的战装,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000091,2,20000091,门派号召令,门派号召令,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,发起门派战需要的道具,【商城购买、活动奖励】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000092,4,20000092,无极仙丹（大）,仙丹·大,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,80,0,持续恢复生命值和魔法值，累计恢复总量<a color='30ff00'>720000</a>，总量可叠加，每5秒回复1次,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000093,4,20000093,无极仙丹（中）,仙丹·中,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,81,0,持续恢复生命值和魔法值，累计恢复总量<a color='30ff00'>540000</a>，总量可叠加，每5秒回复1次,【商城购买】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000094,4,20000094,无极仙丹（小）,仙丹·小,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,82,0,持续恢复生命值和魔法值，累计恢复总量<a color='30ff00'>360000</a>，总量可叠加，每5秒回复1次,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000098,15,20000098,五虎保命丹,五虎保命丹,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,瞬间恢复<a color='30ff00'>1000点</a>生命值、<a color='30ff00'>500点</a>魔法值,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000099,15,20000099,九花玉露丸,九花玉露丸,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,瞬间恢复<a color='30ff00'>5000点</a>生命值、<a color='30ff00'>2500点</a>魔法值,【商城购买、副本掉落】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000100,4,20000100,生命药水,生命药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,256,0,使用增加主角<a color='30ff00'>30%</a>的生命值，持续<a color='30ff00'>3分钟</a>,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000101,4,20000101,攻击药水,攻击药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,257,0,使用增加主角<a color='30ff00'>30%</a>的攻击力，持续<a color='30ff00'>3分钟</a>,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000102,4,20000102,命中药水,命中药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,258,0,使用增加主角<a color='30ff00'>30%</a>的命中，持续<a color='30ff00'>3分钟</a>,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000103,4,20000103,暴击药水,暴击药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,259,0,使用增加主角<a color='30ff00'>30%</a>的暴击率，持续<a color='30ff00'>3分钟</a>,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000104,4,20000104,物防药水,物防药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,260,0,使用增加主角<a color='30ff00'>30%</a>的物防，持续<a color='30ff00'>3分钟</a>,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000105,4,20000105,魔防药水,魔防药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,261,0,使用增加主角<a color='30ff00'>30%</a>的魔防，持续<a color='30ff00'>3分钟</a>,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000106,4,20000106,韧性药水,韧性药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,262,0,使用增加主角<a color='30ff00'>30%</a>的韧性，持续<a color='30ff00'>3分钟</a>,【商城购买】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000107,4,20000107,闪避药水,闪避药水,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,263,0,使用增加主角<a color='30ff00'>30%</a>的闪避，持续<a color='30ff00'>3分钟</a>,【商城购买、副本掉落】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000108,5,20000108,天罡战气,天罡战气,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,1,0,0,0,0,0,1,0,1,1,0,0,128,0,使用后可习得武神技能<a color='30ff00'>天罡正气</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000109,5,20000108,刺杀剑术,刺杀剑术,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,1,0,0,0,0,0,1,0,1,1,0,0,130,0,使用后可习得武神技能<a color='30ff00'>刺杀剑术</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000110,5,20000108,断岳扫,断岳扫,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,1,0,0,0,0,0,1,0,1,1,0,0,131,0,使用后可习得武神技能<a color='30ff00'>断岳扫</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000111,5,20000108,烈火剑术,烈火剑术,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,1,0,0,0,0,0,1,0,1,1,0,0,132,0,使用后可习得武神技能<a color='30ff00'>烈火剑术</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000112,5,20000108,长虹贯日,长虹贯日,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,1,0,0,0,0,0,1,0,1,1,0,0,134,0,使用后可习得武神技能<a color='30ff00'>长虹贯日</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000113,5,20000108,无畏冲锋,无畏冲锋,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,1,0,0,0,0,0,1,0,1,1,0,0,133,0,使用后可习得武神士技能<a color='30ff00'>无畏冲锋</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000114,5,20000114,天雷诀,天雷决,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,0,1,0,0,0,0,0,1,0,1,1,0,0,135,0,使用后可习得元素师技能<a color='30ff00'>天雷诀</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000115,5,20000114,元素盾,元素盾,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,0,1,0,0,0,0,0,1,0,1,1,0,0,136,0,使用后可习得元素师技能<a color='30ff00'>元素盾</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000116,5,20000114,游龙诀,游龙诀,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,0,1,0,0,0,0,0,1,0,1,1,0,0,138,0,使用后可习得元素师技能<a color='30ff00'>游龙诀</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000117,5,20000114,控火术,控火术,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,0,1,0,0,0,0,0,1,0,1,1,0,0,137,0,使用后可习得元素师技能<a color='30ff00'>控火术</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000118,5,20000114,元素光环,元素光环,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,0,1,0,0,0,0,0,1,0,1,1,0,0,140,0,使用后可习得元素师技能<a color='30ff00'>元素光环</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000119,5,20000114,冰风暴,冰风暴,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0,0,1,0,0,0,0,0,1,0,1,1,0,0,139,0,使用后可习得元素师技能<a color='30ff00'>冰风暴</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
20000120,5,20000120,玄宗符术,玄宗符术,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,0,1,0,0,0,0,0,1,0,1,1,0,0,142,0,使用后可习得术士技能<a color='30ff00'>玄宗符术</a>或提升该技能<a color='30ff00'>3000点</a>熟练度,【商城购买、副本掉落】,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
