序号,礼包码,礼包物品列表,是否通用,生效时间,失效时间,礼包类型
9023,04xCTvGEhp8P5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9024,04xcWG88xKSnE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9025,04xD7PvKNY4j7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9026,04xDaxHbTtOMv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9027,04xDcCz8KXSC4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9028,04xDCZJSsGRkV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9029,04XDhdRxKSp8k,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9030,04XDkBTzBnMGO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9031,04XdkKHZ4OEwB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9032,04xDLFsgtavS9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9033,04XDPAGjkewPR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9034,04XDPF9LeHbZ3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9035,04xDPiXGtUnez,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9036,04xdULeEYAR4V,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9037,04xdUr6mRVCQD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9038,04XEaPq6w7Vqe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9039,04XEC9BA2Cd8O,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9040,04xeCM63LMpuj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9041,04xEDuhOSqyLz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9042,04XefON6viX9v,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9043,04XekhDj4KS3E,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9044,04xErUUXmsBXZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9045,04xEtO2WZtpin,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9046,04XeTVbBg5Zxd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9047,04XEyjzVv4xKF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9048,04xF2WTVciKs3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9049,04xF8d4bnTmDy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9050,04xFBu2hjiC52,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9051,04xFC72n2ZgxD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9052,04XFFDjBMJv8R,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9053,04XFFfwbaAt6r,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9054,04XFGkUkF7XAn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9055,04xFhZ3LU8Ljy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9056,04XFk52OGFr9q,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9057,04XFNwhyPTgNB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9058,04XFTVcsV4KF2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9059,04xfyMqrz8Qtb,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9060,04xFZOMhF58i3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9061,04xg37VkhvO6h,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9062,04Xg6q4y24sWf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9063,04xgAPEcewTNL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9064,04xgDfmD6h4jY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9065,04XgEUBWDzciG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9066,04XgH8ZiXgLm3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9067,04xgjZ8f5yV3G,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9068,04XGk57WLvD78,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9069,04xGk7wrwyvGN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9070,04xGLj3fijscA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9071,04xgp6zFLmx2E,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9072,04xgQ37mrDDK8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9073,04xgR7FBBiMp3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9074,04xgZPSsB3SdR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9075,04XhA92pSkd6q,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9076,04xhbJCw2pHwd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9077,04XhbJL9Bp9Af,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9078,04xHbxaLdckzL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9079,04xhdiH6TvmcX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9080,04XHdL69Tea44,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9081,04XHOqcvNpEgV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9082,04xHPptcXpFny,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9083,04Xhs2bJ2mtLq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9084,04xHSgmgBPtwH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9085,04Xhw3VuO9LtN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9086,04xhXZ9xmc36f,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9087,04xHyXejXdriZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9088,04xi5yHqpjLQc,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9089,04XiBNJvVSMqO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9090,04xidZnjVTFqF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9091,04xihyBUmrk8c,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9092,04ximOWGL77O7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9093,04xiPYhDRuKE7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9094,04Xir5dQdPqXU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9095,04xiV4jVxA3Cw,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9096,04XiYaYrPmqjO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9097,04XiZG3MsiHJG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9098,04xj9hwmBitPB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9099,04xJcxnc44hnf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9100,04XjE2TBBwLOw,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9101,04XJfqGmGTGZF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9102,04xjgQ8KH9UFR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9103,04xJJTh9MjZDj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9104,04Xjn9ypROdNQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9105,04xjPVXtaBAY4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9106,04xJQptcAUJHm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9107,04xjYQWHifMyA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9108,04XJZjLRtwWTk,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9109,04xkaZDGBkwr6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9110,04XkHcqFZEdEe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9111,04xKJqX7pHAxa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9112,04xKPPsHvDtfC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9113,04xKs3gPuSW2a,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9114,04XKTCMqKkLTO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9115,04XkUzusGw8bV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9116,04xKxOOs3M4Yf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9117,04XKXPUPtFgtX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9118,04xLnadUjpHPb,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9119,04xm7bcYyXdVe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9120,04xm7LpBOkx3M,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9121,04XMBjHyHagqJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9122,04XmgREAyOavs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9123,04XMHbthzZX6d,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9124,04xMjgEyzHLzy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9125,04xmJZxJuWmMj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9126,04xMMXWaTrOvG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9127,04xMuOzkim3XC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9128,04xMUyiALkVL3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9129,04xmV5B32Z8gD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9130,04xmviBNmxCPv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9131,04Xmx9GA5y9cr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9132,04XmyAgxErAiB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9133,04xn48DikAQQG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9134,04XnaPbqPYOjH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9135,04XnEcFh282L3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9136,04XNNsJx3yG92,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9137,04XNSJsn9c33j,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9138,04Xnt5O87PHMK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9139,04XO9cT99QZmK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9140,04XOcSezEOWFx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9141,04xOH2ydjJ5nw,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9142,04xOQNqcvfFvx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9143,04XOzifsZLnu3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9144,04xp2QtzwMuky,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9145,04XP5ZbSSmT3W,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9146,04XP82dVXNxHn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9147,04XP9Lp9VS7yj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9148,04XpBbF7i9SZe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9149,04xPCt3nVcrAX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9150,04XPdixBV3bBw,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9151,04XPdzU3gwhsV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9152,04Xpe3s9XvjxS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9153,04xpgebBJJgqY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9154,04XpgjRmWCJp9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9155,04xPruWOgV5Nc,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9156,04XpxJ5ra26Dn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9157,04xQCGwYdzdtp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9158,04xqfrAuCEBtE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9159,04xqGNaJa92rr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9160,04XQJpgPJscwV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9161,04XqqJwOcECnb,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9162,04xQs6uf43RcK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9163,04XQv2egbyetO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9164,04xqvpQCt5f3C,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9165,04xrAwXu92vnN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9166,04xRb5MQAan4i,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9167,04xrcT7mz578m,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9168,04XRcyts4ZSFB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9169,04Xriu8RCjqdQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9170,04xrJNDqdwx5J,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9171,04XRNNMAWPx9m,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9172,04xrRcuxW2AQe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9173,04XrRnKhy26Qn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9174,04xRsJPCrDLsE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9175,04XRSOJsDOghr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9176,04XRYfsO9LQ9c,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9177,04XSAGPaqxkDm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9178,04xSEz2JpZv54,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9179,04XShFTtL9c77,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9180,04xSN8NNxCwH3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9181,04XSN8XKP8ixA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9182,04XsO3wYkjBCH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9183,04xSSkwMv4u46,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9184,04xsTwvBRcnZL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9185,04xSxkX538Z7E,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9186,04XSzmJzsMtXz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9187,04XSZsAzd9M84,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9188,04XT7jMKOutB5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9189,04xtefxSyFxYU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9190,04XTH4iOQafKn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9191,04xTMsR3ifqJE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9192,04xTvKgCcJBb6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9193,04xtWcXaim8yf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9194,04xuBubvuE8z9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9195,04xuBx2GQcP4V,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9196,04xUbYZGsNY5C,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9197,04Xudigt8JNxc,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9198,04xufUzZYAYJr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9199,04xUGFSYwc677,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9200,04XuJhXqDZ4QZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9201,04XUjiJL4sj4b,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9202,04xujTRWLKQDt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9203,04XUKFU8xUgsK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9204,04XuNB2dDJWef,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9205,04xUOw4ZVR8G5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9206,04XUpXC25yJPM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9207,04xuqHRWHcArP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9208,04XUr9DpHUGr2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9209,04XUurEUSLDmY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9210,04xUYyjGa8rwg,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9211,04xV8q7rYJJ9d,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9212,04XVeguXc3EKN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9213,04xVfpNk7cnze,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9214,04xvJwQi5Ba3A,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9215,04xVKhtgmEeBv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9216,04xvLBvTQf5Kv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9217,04XvrC3Ec4tdt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9218,04xVrSpqWPF9V,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9219,04XvrZr8fEbhx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9220,04XVtGTjsPSiC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9221,04XvW6i9Ek46J,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9222,04XvwrpabhCrM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9223,04xvZ29MLz7wj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9224,04Xw8NXpEbrxp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9225,04XW9OrcjVnGV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9226,04xwBxYnBQhnu,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9227,04XWcPfxwady2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9228,04xwdD846xeXf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9229,04XwGjFYmpQbc,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9230,04xwjiVSRFvjJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9231,04xWJpN5mNEen,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9232,04xwp5QctDxUr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9233,04XWRHuMnUYpD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9234,04XWrWhpTqjCr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9235,04XWRXFcP5B4k,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9236,04XwS9TRNwgeV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
9237,04XWUqKx5tpOL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
